Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Age,Employment Status,Employment Years,Monthly Income,Existing Debt,Credit Score,Loan Type,Loan Purpose,Collateral Available
LP001841,Male,No,0,Not Graduate,Yes,866596.5,727028.5,35000000.0,360.0,1.0,Rural,Y,32,Self-Employed,10,251536.35,328977.21,706,Personal,Debt Consolidation,Yes
LP001849,Male,No,0,Not Graduate,No,2028097.5,0.0,38500000.0,360.0,0.0,Rural,N,21,Employed,0,60048.49,274161.67,615,Home,Home Purchase,No
LP001854,Male,Yes,3+,Graduate,No,1761375.0,0.0,31500000.0,360.0,1.0,Urban,N,34,Employed,10,207401.8,191108.5,743,Auto,Vehicle Purchase,Yes
LP001864,Male,Yes,3+,Not Graduate,No,1654350.5,0.0,43000000.0,360.0,,Semiurban,N,54,Employed,29,192001.35,283452.79,526,Home,Home Purchase,Yes
LP001868,Male,No,0,Graduate,No,691130.0,741119.5,45000000.0,360.0,1.0,Semiurban,Y,29,Employed,9,240174.09,498195.71,619,Personal,Debt Consolidation,Yes
LP001871,Female,No,0,Graduate,No,2415600.0,0.0,40500000.0,360.0,1.0,Rural,Y,21,Employed,0,85791.66,135007.26,753,Auto,Vehicle Purchase,Yes
LP001872,Male,No,0,Graduate,Yes,1733193.0,0.0,43000000.0,360.0,1.0,Semiurban,Y,51,Self-Employed,6,120172.3,166567.59,725,Auto,Vehicle Purchase,No
LP001877,Male,Yes,2,Graduate,No,1579534.0,465338.5,50500000.0,360.0,1.0,Semiurban,Y,21,Employed,3,230650.63,105670.03,660,Auto,Vehicle Purchase,No
LP001883,Female,No,0,Graduate,,1146739.0,0.0,45500000.0,360.0,1.0,Rural,N,40,Employed,1,115900.87,141570.69,755,Auto,Vehicle Repair,Yes
LP001884,Female,No,1,Graduate,No,964898.0,523380.0,30000000.0,360.0,1.0,Urban,Y,44,Employed,25,156424.06,319948.45,669,Personal,Debt Consolidation,Yes
LP001888,Female,No,0,Graduate,No,1086013.5,0.0,10000000.0,360.0,1.0,Urban,Y,54,Employed,26,257065.41,208053.51,629,Auto,Vehicle Repair,No
LP001892,Male,No,0,Graduate,No,,623023.5,42500000.0,360.0,1.0,Rural,Y,60,Employed,34,165280.54,78189.05,693,Education,Tuition Fees,No
LP001894,Male,Yes,0,Graduate,No,879010.0,745816.5,50500000.0,360.0,1.0,Semiurban,Y,41,Employed,5,201407.38,295390.48,730,Education,Study Abroad,No
LP001896,Male,Yes,2,Graduate,No,1308450.0,0.0,30000000.0,360.0,1.0,Semiurban,Y,35,Employed,9,172122.08,239398.72,742,Business,Working Capital,No
LP001900,Male,Yes,1,Graduate,No,922625.0,617991.0,38500000.0,360.0,1.0,Semiurban,Y,47,Employed,5,327253.6,180193.71,677,Business,Business Expansion,Yes
LP001904,Male,Yes,0,Graduate,No,1041056.5,436150.0,27000000.0,360.0,1.0,Urban,Y,23,Employed,5,173929.69,196531.08,715,Home,Home Renovation,Yes
LP001908,Female,Yes,0,Not Graduate,No,1375550.0,0.0,41500000.0,360.0,,Rural,Y,44,Employed,18,116265.99,411366.11,557,Home,Home Purchase,No
LP001914,Male,Yes,0,Graduate,No,1317508.5,268400.0,37500000.0,360.0,1.0,Semiurban,Y,47,Employed,5,153569.71,142839.93,636,Auto,Vehicle Repair,No
LP001915,Male,Yes,2,Graduate,No,771985.5,330735.9,26000000.0,180.0,1.0,Urban,Y,37,Employed,2,149072.35,266092.66,721,Auto,Vehicle Repair,No
LP001917,Female,No,0,Graduate,No,607590.5,558943.0,18000000.0,360.0,1.0,Urban,Y,45,Employed,8,163795.69,597735.89,692,Personal,Wedding,No
LP001924,Male,No,0,Graduate,No,1059509.0,1024281.5,30000000.0,360.0,1.0,Rural,Y,51,Employed,25,383262.07,190426.88,685,Auto,Vehicle Purchase,Yes
LP001925,Female,No,0,Graduate,Yes,872300.0,576053.5,33000000.0,300.0,1.0,Semiurban,N,44,Self-Employed,25,172880.45,49174.15,745,Home,Home Purchase,No
LP001926,Male,Yes,0,Graduate,No,1242692.0,671000.0,40500000.0,360.0,1.0,Rural,Y,44,Employed,18,219017.28,78041.84,642,Business,Working Capital,No
LP001931,Female,No,0,Graduate,No,1383602.0,0.0,38500000.0,360.0,1.0,Semiurban,Y,34,Employed,14,109559.87,84254.78,678,Home,Home Renovation,Yes
LP001936,Male,Yes,0,Graduate,No,1031662.5,810568.0,46500000.0,360.0,1.0,Rural,Y,38,Employed,15,123978.17,110509.81,786,Home,Home Improvement,Yes
LP001938,Male,Yes,2,Graduate,No,1476200.0,0.0,42500000.0,360.0,0.0,Semiurban,N,36,Employed,3,86966.17,287307.78,558,Education,Tuition Fees,No
LP001940,Male,Yes,2,Graduate,No,1057831.5,523380.0,45000000.0,360.0,1.0,Urban,Y,52,Employed,21,207493.73,154659.47,811,Auto,Vehicle Repair,Yes
LP001945,Female,No,,Graduate,No,1817403.5,0.0,48000000.0,480.0,0.0,Urban,N,35,Employed,17,123302.79,110400.98,591,Home,Home Improvement,Yes
LP001949,Male,Yes,3+,Graduate,,1481568.0,419375.0,37000000.0,360.0,1.0,Urban,Y,51,Employed,6,83759.1,307006.85,714,Home,Home Purchase,No
LP001954,Female,Yes,1,Graduate,No,1565443.0,0.0,45500000.0,360.0,1.0,Urban,Y,58,Employed,34,146497.78,288800.11,709,Personal,Travel,Yes
LP001963,Male,Yes,1,Graduate,No,675697.0,981337.5,38000000.0,360.0,1.0,Urban,N,34,Employed,11,80903.52,204060.4,688,Personal,Medical Expenses,Yes
LP001964,Male,Yes,0,Not Graduate,No,603900.0,984357.0,31000000.0,360.0,0.0,Urban,N,29,Employed,5,194168.61,85241.35,553,Personal,Wedding,No
LP001972,Male,Yes,,Not Graduate,No,964562.5,587125.0,35000000.0,360.0,1.0,Semiurban,Y,46,Employed,0,153167.97,286053.02,755,Home,Home Improvement,Yes
LP001974,Female,No,0,Graduate,No,1677500.0,0.0,44500000.0,360.0,1.0,Rural,Y,50,Employed,4,178469.49,323326.8,700,Home,Home Purchase,No
LP001977,Male,Yes,1,Graduate,No,545187.5,604906.5,32000000.0,360.0,1.0,Urban,Y,30,Employed,1,228365.59,160357.14,767,Auto,Vehicle Purchase,Yes
LP001978,Male,No,0,Graduate,No,1342000.0,,47000000.0,360.0,1.0,Rural,Y,23,Employed,1,160453.28,204649.84,685,Personal,Medical Expenses,Yes
LP001993,Female,No,0,Graduate,No,1262151.0,558943.0,45500000.0,360.0,1.0,Rural,Y,29,Employed,0,162184.55,442877.27,715,Home,Home Renovation,No
LP001994,Female,No,0,Graduate,No,805200.0,625036.5,35000000.0,360.0,0.0,Urban,N,28,Employed,2,99222.14,223225.95,521,Personal,Travel,No
LP002002,Female,No,0,Graduate,No,978653.5,0.0,28000000.0,360.0,1.0,Semiurban,Y,60,Employed,16,161801.62,217330.32,691,Personal,Travel,No
LP002004,Male,No,0,Not Graduate,No,982008.5,806877.5,37000000.0,360.0,1.0,Semiurban,Y,64,Employed,22,138480.35,159757.16,802,Personal,Debt Consolidation,No
LP002006,Female,No,0,Graduate,No,841098.5,0.0,19000000.0,360.0,1.0,Rural,Y,31,Employed,7,172432.56,440917.82,720,Home,Home Improvement,No
LP002008,Male,Yes,2,Graduate,Yes,1927783.0,0.0,48500000.0,84.0,,Rural,Y,41,Self-Employed,21,147974.21,161898.04,544,Business,Equipment Purchase,No
LP002031,Male,Yes,1,Not Graduate,No,1140364.5,550220.0,37000000.0,180.0,1.0,Urban,Y,45,Employed,5,241979.08,132548.69,619,Personal,Debt Consolidation,No
LP002035,Male,Yes,2,Graduate,No,1247053.5,0.0,40500000.0,360.0,1.0,Semiurban,Y,40,Employed,9,147688.22,345042.25,795,Personal,Travel,Yes
LP002036,Male,Yes,0,Graduate,No,690459.0,715957.0,29500000.0,360.0,,Urban,Y,44,Employed,13,126540.8,216769.15,637,Home,Home Renovation,No
LP002043,Female,No,1,Graduate,No,1188005.5,0.0,37500000.0,360.0,,Semiurban,Y,60,Employed,19,134122.53,203834.6,645,Education,Study Abroad,No
LP002051,Male,Yes,0,Graduate,No,805200.0,727028.5,38500000.0,360.0,1.0,Semiurban,Y,38,Employed,14,193031.84,19807.15,736,Home,Home Purchase,No
LP002053,Male,Yes,3+,Graduate,No,1456741.0,,41500000.0,360.0,1.0,Semiurban,Y,38,Employed,8,123474.45,147178.13,626,Business,Equipment Purchase,No
LP002055,Female,No,0,Graduate,No,1062193.0,1001467.5,44500000.0,360.0,,Rural,Y,51,Employed,6,127615.08,260067.74,531,Auto,Vehicle Purchase,No
LP002068,Male,No,0,Graduate,No,,0.0,43500000.0,360.0,0.0,Rural,Y,37,Employed,16,168400.47,43556.71,576,Personal,Debt Consolidation,Yes
LP002086,Female,Yes,0,Graduate,No,1453721.5,822310.5,37000000.0,360.0,1.0,Urban,N,47,Employed,29,72624.66,218198.31,628,Auto,Vehicle Repair,No
LP002087,Female,No,0,Graduate,No,838750.0,0.0,22500000.0,360.0,1.0,Urban,Y,53,Employed,29,240713.42,76450.66,789,Home,Home Renovation,Yes
LP002097,Male,No,1,Graduate,No,1470832.0,601551.5,39500000.0,360.0,1.0,Urban,Y,65,Employed,26,155252.77,197797.53,762,Education,Study Abroad,No
LP002098,Male,No,0,Graduate,No,984692.5,0.0,33000000.0,360.0,1.0,Semiurban,Y,59,Employed,16,255299.11,97004.37,716,Business,Working Capital,Yes
LP002100,Male,No,,Graduate,No,950471.5,0.0,24000000.0,360.0,1.0,Urban,Y,36,Employed,17,201616.44,325845.47,642,Home,Home Improvement,No
LP002106,Male,Yes,,Graduate,Yes,1846256.5,1506395.0,23500000.0,,1.0,Semiurban,Y,21,Self-Employed,0,174833.5,179404.15,687,Education,Study Abroad,No
LP002114,Female,No,0,Graduate,No,1395680.0,0.0,24000000.0,360.0,1.0,Semiurban,Y,61,Employed,35,106286.51,263993.26,653,Auto,Vehicle Purchase,No
LP002116,Female,No,0,Graduate,No,797819.0,0.0,15500000.0,360.0,1.0,Rural,N,30,Employed,0,40701.27,864378.76,823,Personal,Medical Expenses,No
LP002126,Male,Yes,3+,Not Graduate,No,1064541.5,0.0,25000000.0,360.0,1.0,Semiurban,Y,39,Employed,7,150245.66,233921.41,671,Personal,Medical Expenses,Yes
LP002128,Male,Yes,2,Graduate,,866596.5,781715.0,42000000.0,360.0,1.0,Rural,Y,51,Employed,29,171826.6,554636.28,757,Personal,Medical Expenses,No
LP002131,Male,Yes,2,Not Graduate,No,1034346.5,727364.0,42500000.0,360.0,1.0,Urban,Y,34,Employed,11,161221.47,164838.83,717,Business,Working Capital,No
LP002141,Male,Yes,3+,Graduate,No,894443.0,698846.5,32000000.0,360.0,1.0,Rural,Y,51,Employed,29,157568.7,152973.61,739,Personal,Wedding,Yes
LP002142,Female,Yes,0,Graduate,Yes,,0.0,35000000.0,360.0,0.0,Rural,N,28,Self-Employed,8,245839.04,135321.17,510,Auto,Vehicle Purchase,Yes
LP002143,Female,Yes,0,Graduate,No,812916.5,169427.5,43500000.0,360.0,1.0,Semiurban,Y,38,Employed,19,277478.26,72821.42,739,Auto,Vehicle Repair,No
LP002144,Female,No,,Graduate,No,1279261.5,0.0,39000000.0,180.0,1.0,Urban,Y,24,Employed,0,176951.16,414239.91,702,Home,Home Improvement,No
LP002151,Male,Yes,1,Graduate,No,1300062.5,0.0,22500000.0,360.0,1.0,Urban,N,22,Employed,4,189825.91,169687.74,723,Home,Home Purchase,Yes
LP002158,Male,Yes,0,Not Graduate,No,1006500.0,558943.0,33500000.0,480.0,0.0,Urban,N,55,Employed,15,188034.41,61061.74,543,Personal,Travel,Yes
LP002161,Female,No,1,Graduate,No,1584566.5,0.0,27000000.0,360.0,1.0,Semiurban,N,35,Employed,0,142517.7,268958.58,700,Auto,Vehicle Repair,Yes
LP002175,Male,Yes,0,Graduate,No,1593625.0,782721.5,43500000.0,360.0,1.0,Urban,Y,23,Employed,0,85308.81,98083.58,749,Home,Home Purchase,No
LP002178,Male,Yes,0,Graduate,No,1010861.5,1017571.5,32000000.0,300.0,,Urban,Y,26,Employed,6,169442.32,319629.81,530,Auto,Vehicle Repair,Yes
LP002180,Male,No,0,Graduate,Yes,2288781.0,0.0,47500000.0,360.0,1.0,Rural,Y,59,Self-Employed,19,93807.03,457317.35,670,Personal,Travel,No
LP002181,Male,No,0,Not Graduate,No,2085468.0,0.0,44500000.0,360.0,1.0,Rural,N,22,Employed,1,212327.04,16467.15,759,Auto,Vehicle Repair,No
LP002187,Male,No,0,Graduate,No,838750.0,0.0,32000000.0,480.0,1.0,Semiurban,N,56,Employed,4,223292.78,44525.55,701,Auto,Vehicle Repair,Yes
LP002188,Male,No,0,Graduate,No,1719102.0,0.0,41500000.0,,0.0,Rural,N,49,Employed,7,271037.83,127272.38,545,Home,Home Improvement,Yes
LP002205,Male,No,1,Graduate,No,1027301.0,,37000000.0,180.0,0.0,Urban,N,22,Employed,1,137238.32,445362.87,492,Home,Home Improvement,No
LP002209,Female,No,0,Graduate,,927322.0,489494.5,37000000.0,360.0,1.0,Urban,Y,36,Employed,16,99731.8,308117.37,725,Personal,Medical Expenses,No
LP002211,Male,Yes,0,Graduate,No,1616103.5,309666.5,40500000.0,180.0,1.0,Urban,Y,64,Employed,27,87336.09,70115.83,677,Personal,Debt Consolidation,Yes
LP002219,Male,Yes,3+,Graduate,No,2935625.0,1676158.0,43500000.0,360.0,1.0,Rural,Y,37,Employed,10,179893.94,57598.7,571,Home,Home Purchase,Yes
LP002223,Male,Yes,0,Graduate,No,1446005.0,0.0,43500000.0,360.0,,Semiurban,Y,39,Employed,3,213685.02,13496.5,482,Personal,Medical Expenses,Yes
LP002224,Male,No,0,Graduate,No,1029649.5,0.0,24000000.0,480.0,1.0,Urban,N,42,Employed,20,103218.45,93419.28,709,Home,Home Improvement,Yes
LP002225,Male,Yes,2,Graduate,No,1808680.5,0.0,43500000.0,360.0,1.0,Urban,Y,44,Employed,13,108664.41,171239.6,649,Business,Equipment Purchase,Yes
LP002226,Male,Yes,0,Graduate,,1118221.5,838750.0,43000000.0,360.0,1.0,Semiurban,Y,30,Employed,10,206920.82,44383.54,790,Auto,Vehicle Purchase,Yes
LP002234,Male,No,0,Graduate,Yes,2404528.5,0.0,43000000.0,360.0,1.0,Urban,Y,55,Self-Employed,5,291680.27,230831.65,730,Business,Working Capital,Yes
LP002236,Male,Yes,2,Graduate,No,,0.0,33500000.0,360.0,1.0,Urban,N,31,Employed,11,119471.98,182514.42,695,Business,Working Capital,No
LP002237,Male,No,1,Graduate,,1230278.5,0.0,38000000.0,180.0,1.0,Urban,Y,57,Employed,14,128013.23,89266.19,588,Education,Tuition Fees,No
LP002239,Male,No,0,Not Graduate,No,787083.0,536800.0,44500000.0,360.0,1.0,Semiurban,Y,27,Employed,8,188566.88,444186.34,702,Home,Home Renovation,No
LP002244,Male,Yes,0,Graduate,No,782721.5,810903.5,,360.0,1.0,Urban,Y,30,Employed,11,60540.62,142772.64,763,Home,Home Purchase,No
LP002250,Male,Yes,0,Graduate,No,,0.0,42000000.0,360.0,1.0,Rural,Y,56,Employed,18,72488.8,125550.37,769,Home,Home Purchase,Yes
LP002263,Male,Yes,0,Graduate,No,866596.5,,40500000.0,360.0,,Urban,Y,33,Employed,4,211394.08,211329.41,458,Home,Home Renovation,No
LP002265,Male,Yes,2,Not Graduate,No,668651.5,545187.5,38000000.0,180.0,1.0,Semiurban,Y,55,Employed,18,144636.43,262560.64,703,Business,Equipment Purchase,No
LP002266,Male,Yes,2,Graduate,No,1040050.0,469700.0,38000000.0,360.0,1.0,Urban,Y,27,Employed,0,145675.22,369860.21,720,Personal,Medical Expenses,No
LP002272,Male,Yes,2,Graduate,No,1099098.0,162382.0,45500000.0,360.0,,Semiurban,Y,58,Employed,34,40572.04,278090.58,485,Auto,Vehicle Purchase,No
LP002277,Female,No,0,Graduate,No,1066890.0,0.0,24000000.0,360.0,0.0,Urban,N,29,Employed,7,233141.82,77933.95,564,Auto,Vehicle Repair,Yes
LP002281,Male,Yes,0,Graduate,No,1017571.5,489494.5,32000000.0,360.0,1.0,Urban,Y,31,Employed,1,49014.87,658799.36,677,Education,Study Abroad,No
LP002284,Male,No,0,Not Graduate,No,1309121.0,558943.0,36500000.0,360.0,1.0,Rural,Y,51,Employed,22,209176.02,296177.18,758,Personal,Debt Consolidation,No
LP002287,Female,No,0,Graduate,No,503250.0,603900.0,34500000.0,360.0,0.0,Semiurban,N,54,Employed,17,133001.54,643700.4,557,Business,Working Capital,No
LP002288,Male,Yes,2,Not Graduate,No,969259.5,0.0,15000000.0,180.0,0.0,Urban,N,23,Employed,2,167196.08,52989.77,511,Auto,Vehicle Repair,No
LP002296,Male,No,0,Not Graduate,No,924302.5,0.0,22000000.0,300.0,1.0,Rural,N,42,Employed,16,174933.18,330861.58,759,Personal,Debt Consolidation,No
LP002297,Male,No,0,Graduate,No,838750.0,6710000.0,34500000.0,360.0,1.0,Semiurban,Y,45,Employed,13,232891.37,320577.19,766,Home,Home Improvement,No
LP002300,Female,No,0,Not Graduate,No,658586.5,0.0,18000000.0,360.0,1.0,Semiurban,Y,22,Employed,0,140920.45,116258.4,716,Auto,Vehicle Repair,Yes
LP002305,Female,No,0,Graduate,No,1525518.5,0.0,38500000.0,360.0,1.0,Semiurban,Y,49,Employed,19,182136.06,300633.16,722,Home,Home Improvement,No
LP002308,Male,Yes,0,Not Graduate,No,727028.5,805200.0,38500000.0,360.0,1.0,Urban,Y,55,Employed,32,116559.89,413230.89,716,Personal,Debt Consolidation,No
LP002314,Female,No,0,Not Graduate,No,742461.5,0.0,22000000.0,360.0,1.0,Rural,Y,63,Employed,27,392700.81,26259.2,672,Education,Tuition Fees,Yes
LP002318,Female,No,1,Not Graduate,Yes,1297378.5,,21000000.0,360.0,1.0,Semiurban,N,49,Self-Employed,31,281445.22,295769.86,749,Personal,Medical Expenses,Yes
LP002332,Male,Yes,0,Not Graduate,No,755881.5,682071.5,37000000.0,360.0,1.0,Rural,Y,41,Employed,14,227257.47,514709.52,842,Auto,Vehicle Repair,No
LP002337,Female,No,0,Graduate,No,1004822.5,0.0,20000000.0,360.0,1.0,Urban,Y,33,Employed,4,143913.72,48380.76,679,Education,Tuition Fees,No
LP002345,Male,Yes,0,Graduate,No,343887.5,930341.5,37500000.0,360.0,1.0,Rural,Y,53,Employed,23,163972.53,89392.42,604,Home,Home Improvement,No
LP002347,Male,Yes,0,Graduate,No,1089033.0,475403.5,46500000.0,360.0,1.0,Semiurban,Y,41,Employed,14,231565.86,39864.59,656,Home,Home Renovation,Yes
LP002348,Male,Yes,0,Graduate,No,1955629.5,0.0,46500000.0,360.0,1.0,Rural,Y,40,Employed,19,117858.52,113637.06,693,Auto,Vehicle Purchase,No
LP002357,Female,No,0,Not Graduate,No,912560.0,0.0,27000000.0,,0.0,Urban,N,42,Employed,13,142158.14,210417.11,539,Education,Study Abroad,No
LP002361,Male,Yes,0,Graduate,No,610610.0,576724.5,33500000.0,360.0,1.0,Urban,Y,57,Employed,26,234191.88,223038.77,698,Auto,Vehicle Purchase,No
LP002362,Male,Yes,1,Graduate,No,2432375.0,559278.5,37000000.0,,0.0,Urban,N,40,Employed,9,88079.39,554359.19,630,Education,Tuition Fees,No
LP002366,Male,Yes,0,Graduate,No,894443.0,1442650.0,40500000.0,360.0,1.0,Rural,Y,34,Employed,12,255604.17,198973.2,617,Home,Home Improvement,Yes
LP002367,Female,No,1,Not Graduate,No,1545313.0,0.0,27000000.0,360.0,1.0,Rural,N,41,Employed,23,150510.2,270762.35,632,Business,Working Capital,Yes
LP002368,Male,Yes,2,Graduate,No,1991192.5,0.0,44500000.0,360.0,1.0,Semiurban,Y,39,Employed,17,134750.84,351144.52,654,Auto,Vehicle Purchase,No
LP002369,Male,Yes,0,Graduate,No,979660.0,5408.26,29000000.0,360.0,1.0,Rural,Y,27,Employed,8,110566.53,230624.86,540,Personal,Wedding,No
LP002370,Male,No,0,Not Graduate,No,911553.5,,20000000.0,180.0,1.0,Urban,Y,39,Employed,15,75908.6,469708.82,804,Home,Home Improvement,No
LP002377,Female,No,1,Graduate,Yes,2893352.0,0.0,50500000.0,360.0,1.0,Semiurban,Y,27,Self-Employed,1,130105.87,162538.91,687,Home,Home Purchase,Yes
LP002379,Male,No,0,Graduate,No,2180750.0,0.0,35000000.0,360.0,0.0,Rural,N,30,Employed,12,104644.13,121074.63,549,Business,Equipment Purchase,Yes
LP002387,Male,Yes,0,Graduate,No,813587.5,785070.0,48000000.0,360.0,1.0,Semiurban,Y,39,Employed,7,94513.89,287689.35,659,Education,Study Abroad,No
LP002390,Male,No,0,Graduate,No,1258125.0,0.0,33500000.0,360.0,1.0,Urban,Y,22,Employed,0,118491.45,225061.71,707,Auto,Vehicle Repair,No
LP002398,Male,No,0,Graduate,No,646173.0,621010.5,17000000.0,360.0,1.0,Semiurban,Y,65,Employed,15,146072.34,43707.01,732,Auto,Vehicle Repair,Yes
LP002407,Female,Yes,0,Not Graduate,Yes,2396141.0,0.0,46500000.0,360.0,1.0,Rural,Y,58,Self-Employed,0,139098.81,147297.75,652,Business,Working Capital,Yes
LP002418,Male,No,3+,Not Graduate,No,1579198.5,668651.5,49500000.0,360.0,1.0,Semiurban,Y,64,Employed,2,294215.08,178300.83,663,Home,Home Renovation,No
LP002429,Male,Yes,1,Graduate,Yes,1162843.0,405955.0,43500000.0,360.0,1.0,Rural,Y,42,Self-Employed,15,222742.85,452624.44,601,Home,Home Improvement,No
LP002434,Male,Yes,2,Not Graduate,No,1560746.0,0.0,37000000.0,360.0,1.0,Rural,Y,29,Employed,0,93851.94,139209.22,625,Personal,Medical Expenses,Yes
LP002435,Male,Yes,0,Graduate,,1187334.5,461648.0,18500000.0,360.0,1.0,Rural,N,36,Employed,14,188753.31,86378.14,731,Personal,Travel,No
LP002443,Male,Yes,2,Graduate,No,1120570.0,573705.0,50500000.0,360.0,0.0,Rural,N,39,Employed,20,129177.43,131735.65,570,Personal,Travel,Yes
LP002446,Male,Yes,2,Not Graduate,No,774669.5,,42000000.0,360.0,0.0,Rural,N,44,Employed,21,73291.22,237575.94,551,Business,Working Capital,No
LP002447,Male,Yes,2,Not Graduate,No,656909.0,488488.0,20000000.0,300.0,,Urban,Y,59,Employed,27,114142.06,79774.86,502,Personal,Travel,No
LP002448,Male,Yes,0,Graduate,No,1324554.0,,50000000.0,360.0,0.0,Rural,N,26,Employed,4,120056.63,233264.75,580,Home,Home Renovation,No
LP002449,Male,Yes,0,Graduate,No,833046.5,827343.0,30000000.0,180.0,0.0,Rural,Y,44,Employed,8,197070.41,622690.72,539,Home,Home Purchase,No
LP002453,Male,No,0,Graduate,Yes,2377017.5,0.0,28000000.0,360.0,1.0,Semiurban,Y,34,Self-Employed,11,186939.17,283006.41,733,Home,Home Improvement,No
LP002455,Male,Yes,2,Graduate,No,1294694.5,0.0,32000000.0,360.0,1.0,Semiurban,Y,63,Employed,21,80383.26,445197.49,801,Education,Study Abroad,No
LP002459,Male,Yes,0,Graduate,No,1442985.5,0.0,39500000.0,360.0,1.0,Urban,Y,31,Employed,5,120125.31,70453.39,826,Auto,Vehicle Repair,No
LP002472,Male,No,2,Graduate,No,1460767.0,0.0,45500000.0,360.0,1.0,Rural,Y,45,Employed,18,55478.61,101649.43,634,Home,Home Renovation,No
LP002484,Male,Yes,3+,Graduate,No,2596770.0,0.0,43000000.0,180.0,1.0,Urban,Y,36,Employed,5,199215.4,37275.81,596,Personal,Wedding,No
LP002489,Female,No,1,Not Graduate,,1741580.5,0.0,44500000.0,360.0,1.0,Semiurban,Y,59,Employed,10,48420.4,53731.99,728,Personal,Debt Consolidation,No
LP002493,Male,No,0,,No,1397693.0,0.0,33000000.0,360.0,0.0,Semiurban,N,43,Employed,8,100646.93,65612.81,570,Business,Business Expansion,No
LP002494,Male,No,0,Graduate,No,2013000.0,0.0,47000000.0,360.0,1.0,Rural,Y,28,Employed,3,112613.64,185952.71,800,Auto,Vehicle Purchase,Yes
LP002500,Male,Yes,3+,Not Graduate,No,988718.5,558272.0,23500000.0,180.0,0.0,Urban,N,38,Employed,17,83141.94,64234.09,533,Personal,Travel,No
LP002502,Female,Yes,2,Not Graduate,,70455.0,978653.5,33000000.0,360.0,1.0,Semiurban,Y,51,Employed,15,106778.07,391385.29,700,Business,Business Expansion,Yes
LP002505,Male,Yes,0,Graduate,No,1453721.5,822310.5,37000000.0,360.0,1.0,Urban,N,55,Employed,19,178614.58,320363.76,664,Personal,Medical Expenses,No
LP002517,Male,Yes,1,Not Graduate,No,890081.5,503250.0,38000000.0,180.0,0.0,Rural,N,62,Employed,34,158047.11,177987.88,548,Home,Home Renovation,Yes
LP002519,Male,Yes,3+,Graduate,No,,0.0,33500000.0,360.0,1.0,Semiurban,Y,43,Employed,14,167073.82,255344.65,777,Home,Home Improvement,Yes
LP002522,Female,No,0,Graduate,Yes,838750.0,0.0,31000000.0,360.0,,Urban,Y,24,Self-Employed,0,56169.23,193999.88,572,Personal,Medical Expenses,Yes
LP002530,,Yes,2,Graduate,No,963891.5,628056.0,44500000.0,360.0,0.0,Semiurban,N,43,Employed,22,213513.92,326175.28,504,Personal,Wedding,No
LP002536,Male,Yes,3+,Not Graduate,No,1038372.5,0.0,38000000.0,360.0,1.0,Rural,Y,63,Employed,33,75153.38,513909.75,759,Personal,Medical Expenses,Yes
LP002537,Male,Yes,0,Graduate,No,698846.5,1056825.0,43000000.0,360.0,1.0,Semiurban,Y,33,Employed,10,156852.01,152800.73,707,Home,Home Renovation,No
LP002544,Male,Yes,1,Not Graduate,No,656909.0,817278.0,44000000.0,360.0,1.0,Rural,Y,37,Employed,4,105198.88,194996.07,610,Auto,Vehicle Purchase,Yes
LP002545,Male,No,2,Graduate,No,1190018.5,0.0,27000000.0,360.0,0.0,Rural,N,52,Employed,22,152169.16,256143.02,545,Business,Working Capital,No
LP002556,Male,No,0,Graduate,No,,0.0,25000000.0,360.0,1.0,Urban,N,33,Employed,1,74225.16,153640.73,789,Personal,Travel,No
LP002560,Male,No,0,Not Graduate,No,905514.5,934367.5,32000000.0,360.0,,Semiurban,Y,43,Employed,3,85303.14,204969.57,542,Business,Working Capital,Yes
LP002571,Male,No,0,Not Graduate,No,1238330.5,0.0,37000000.0,360.0,1.0,Rural,Y,57,Employed,26,151405.58,619841.52,766,Personal,Medical Expenses,No
LP002585,Male,Yes,0,Graduate,No,1206793.5,723673.5,40000000.0,360.0,0.0,Rural,N,49,Employed,31,104049.07,202676.53,601,Auto,Vehicle Purchase,No
